ID,氏名,性別,所属学部,古典,物理,化学,経済,英語,数学,情報
S2701,石川 康弘,男,情報学部,64,77,81,45,76,96,93
S2702,森 あすか,女,情報学部,63,84,82,56,85,93,89
S2703,鈴木 結衣,女,情報学部,63,87,85,65,76,87,91
S2704,渡辺 舞,女,情報学部,58,85,77,61,86,86,94
S2705,前田 零,男,情報学部,48,82,81,59,83,93,93
S2706,加藤 零,男,情報学部,65,82,90,53,80,97,91
S2707,高橋 翔太,男,情報学部,47,81,80,54,89,88,96
S2708,福田 結衣,女,情報学部,59,85,77,55,78,88,89
S2709,中村 太郎,男,情報学部,62,80,84,64,82,93,100
S2710,中島 篤司,男,情報学部,54,83,89,65,90,97,92
S2711,鈴木 聡太郎,男,情報学部,61,84,82,51,88,100,90
S2712,岡田 太一,男,情報学部,45,78,87,56,80,99,92
S2713,斉藤 陽子,女,情報学部,46,76,76,59,86,87,85
S2714,井上 翔太,男,情報学部,55,86,78,59,89,99,93
S2715,山本 聡太郎,男,情報学部,48,77,75,65,89,87,99
S2716,太田 結衣,女,情報学部,48,84,77,51,84,86,97
S2717,中村 里佳,女,情報学部,50,86,80,54,84,95,85
S2718,井上 さゆり,女,情報学部,61,88,90,50,86,87,97
S2719,伊藤 花子,女,情報学部,51,78,79,52,85,95,92
S2720,池田 篤司,男,情報学部,55,85,90,52,76,92,97
S2721,渡辺 七夏,女,情報学部,65,86,86,62,84,94,90
S2722,佐藤 七夏,女,情報学部,46,85,85,56,84,85,93
S2723,佐々木 智也,男,情報学部,63,75,85,62,81,86,90
S2724,清水 香織,女,情報学部,65,85,76,50,80,86,98
S2725,小林 直人,男,情報学部,47,75,82,55,81,89,99
S2726,伊藤 香織,女,情報学部,54,81,75,47,84,85,91
S2727,田中 結衣,女,情報学部,60,80,89,64,75,93,88
S2728,田中 翔太,男,情報学部,56,87,90,54,83,86,91
S2729,池田 京助,男,情報学部,58,80,75,59,90,98,86
S2730,佐藤 香織,女,情報学部,63,81,79,61,83,93,95
S2731,松田 健一,男,情報学部,53,76,81,65,85,92,93
S2732,高橋 春香,女,情報学部,48,88,77,63,84,96,88
S2733,藤田 翼,男,情報学部,57,76,78,48,75,100,85
S2734,中村 七夏,女,情報学部,60,88,77,63,82,98,98
S2735,松本 くみ子,女,情報学部,52,85,87,48,76,90,93
S2736,山田 くみ子,女,情報学部,65,85,90,65,90,86,88
S2737,鈴木 あすか,女,情報学部,52,81,88,45,82,92,89
S2738,石川 智也,男,情報学部,64,88,80,58,77,99,90
S2739,佐藤 篤司,男,情報学部,46,78,78,63,89,94,94
S2740,太田 浩,男,情報学部,45,89,87,64,90,92,99
S2741,松田 修平,男,情報学部,53,78,84,51,82,95,86
S2742,石川 さゆり,女,情報学部,56,76,77,48,80,86,94
S2743,井上 香織,女,情報学部,65,80,76,48,86,86,88
S2744,松本 七夏,女,情報学部,61,90,83,54,88,85,97
S2745,松本 英樹,男,情報学部,56,88,85,51,84,92,87
S2746,藤田 智也,男,情報学部,45,86,79,47,83,85,97
S2747,山田 裕美子,女,情報学部,55,79,88,47,84,97,86
S2748,高橋 結衣,女,情報学部,55,90,90,59,81,97,93
S2749,村上 翔太,男,情報学部,50,78,76,56,90,87,95
S2750,林 修平,男,情報学部,55,90,77,58,90,97,100
S2751,岡田 くみ子,女,情報学部,54,83,82,46,85,96,97
S2752,山下 陽一,男,情報学部,46,85,75,63,75,94,89
S2753,近藤 智也,男,情報学部,53,75,76,51,83,100,92
S2754,佐藤 裕太,男,情報学部,61,83,80,59,89,97,97
S2755,松本 英樹,男,情報学部,53,87,80,57,89,91,90
S2756,鈴木 康弘,男,情報学部,61,75,76,54,81,93,100
S2757,松本 翼,男,情報学部,61,84,86,56,84,94,93
S2758,渡辺 拓真,男,情報学部,56,83,75,47,80,93,99
S2759,加藤 真綾,女,情報学部,54,82,83,46,78,88,89
S2760,高橋 あすか,女,情報学部,57,88,84,63,89,87,89
S2761,藤田 翼,男,情報学部,45,88,76,56,81,99,99
S2762,鈴木 学,男,情報学部,50,80,88,53,81,89,90
S2763,藤井 修平,男,情報学部,46,89,78,47,84,87,95
S2764,小林 聡太郎,男,情報学部,47,75,78,64,79,91,92
S2765,加藤 七夏,女,情報学部,53,90,86,46,78,92,87
S2766,西村 翼,男,情報学部,63,84,77,65,77,97,94
S2767,林 直人,男,情報学部,61,82,84,62,89,89,97
S2768,田中 直樹,男,情報学部,54,89,79,56,79,88,97
S2769,太田 晃,男,情報学部,56,80,82,62,84,100,88
S2770,斎藤 里佳,女,情報学部,57,89,90,52,76,94,90
S2771,福田 里佳,女,情報学部,52,89,89,50,78,93,90
S2772,中川 結衣,女,情報学部,55,86,75,62,86,88,96
S2773,佐々木 康弘,男,情報学部,48,80,77,48,88,85,89
S2774,福田 美加子,女,情報学部,60,80,75,64,80,85,100
S2775,田中 京助,男,情報学部,53,79,90,49,76,86,99
S2776,佐々木 拓真,男,情報学部,46,76,82,62,76,96,97
S2777,高橋 花子,女,情報学部,63,90,87,45,85,94,98
S2778,山田 陽子,女,情報学部,60,84,79,46,83,86,94
S2779,前田 智也,男,情報学部,63,87,81,61,80,99,93
S2780,吉田 稔,男,情報学部,46,79,80,60,86,94,92
S2781,鈴木 真綾,女,情報学部,63,75,88,59,90,87,89
S2782,福田 千代,女,情報学部,61,86,85,47,83,100,96
S2783,西村 京助,男,情報学部,50,88,76,53,75,86,94
S2784,松本 さゆり,女,情報学部,54,85,90,45,83,87,91
S2785,近藤 くみ子,女,情報学部,58,85,84,51,90,95,92
S2786,阿部 涼平,男,情報学部,45,75,84,54,76,100,92
S2787,佐藤 桃子,女,情報学部,60,76,87,55,76,86,100
S2788,鈴木 美加子,女,情報学部,46,83,86,64,84,90,90
S2789,鈴木 春香,女,情報学部,62,84,87,47,88,96,91
S2790,福田 結衣,女,情報学部,46,80,83,46,80,99,88
S2791,福田 翔太,男,情報学部,48,77,88,53,81,88,89
S2792,三浦 英樹,男,情報学部,54,82,80,47,84,97,88
S2793,山田 千代,女,情報学部,45,88,75,48,78,98,95
S2794,加藤 さゆり,女,情報学部,55,78,83,47,75,91,90
S2795,佐藤 充,男,情報学部,55,81,89,49,79,98,92
S2796,鈴木 桃子,女,情報学部,50,81,82,54,90,100,85
S2797,後藤 七夏,女,情報学部,65,81,85,58,88,87,87
S2798,佐藤 直樹,男,情報学部,61,82,83,61,88,92,89
S2799,山本 さゆり,女,情報学部,56,77,80,56,76,88,88
S2800,木村 翼,男,情報学部,52,90,82,54,82,91,92
S2801,橋本 篤司,男,情報学部,45,86,80,55,77,86,96
S2802,伊藤 舞,女,情報学部,49,78,79,53,77,91,86
S2803,伊藤 里佳,女,情報学部,64,89,86,46,84,93,100
S2804,伊藤 さゆり,女,情報学部,50,85,83,61,76,98,90
S2805,長谷川 あすか,女,情報学部,60,87,75,64,89,92,93
S2806,青木 直子,女,情報学部,60,80,89,52,76,100,93
S2807,松田 里佳,女,情報学部,50,90,83,48,84,98,91
S2808,前田 太一,男,情報学部,65,77,77,60,86,100,86
S2809,太田 美加子,女,情報学部,51,81,86,55,87,95,87
S2810,鈴木 淳,男,情報学部,61,80,90,56,85,97,89
S2811,伊藤 充,男,情報学部,62,88,84,56,80,99,97
S2812,木村 亮介,男,情報学部,47,81,88,55,78,92,93
S2813,岡田 裕美子,女,情報学部,63,89,89,56,77,100,92
S2814,中村 花子,女,情報学部,53,86,76,46,82,95,90
S2815,小林 くみ子,女,情報学部,56,84,85,55,89,91,94
S2816,伊藤 翼,男,情報学部,52,86,82,61,90,100,87
S2817,村上 結衣,女,情報学部,55,83,80,62,77,99,86
S2818,西村 美加子,女,情報学部,65,78,77,63,82,96,94
S2819,佐藤 康弘,男,情報学部,58,86,82,54,76,87,86
S2820,藤原 翔太,男,情報学部,48,84,82,45,79,86,87
S2821,佐藤 直子,女,情報学部,47,75,89,45,80,85,99
S2822,松田 直子,女,情報学部,48,81,83,64,85,85,85
S2823,山崎 裕美子,女,情報学部,61,87,77,56,81,89,94
S2824,田中 翔太,男,情報学部,58,79,77,59,78,88,91
S2825,高橋 千代,女,情報学部,61,75,75,60,87,85,86
S2826,鈴木 康弘,男,情報学部,62,80,76,53,85,95,100
S2827,西村 香織,女,情報学部,64,80,79,48,86,93,92
S2828,吉田 陽子,女,情報学部,48,88,90,61,77,97,100
S2829,石井 七夏,女,情報学部,64,77,87,65,86,89,85
S2830,井上 聡太郎,男,情報学部,56,88,78,51,80,98,89
S2831,山口 加奈,女,情報学部,48,80,77,54,84,91,94
S2832,渡辺 零,男,情報学部,45,87,79,65,88,88,93
S2833,佐々木 里佳,女,情報学部,61,83,89,46,88,92,90
S2834,松本 京助,男,情報学部,64,76,88,63,80,89,91
S2835,村上 康弘,男,情報学部,57,84,77,61,79,89,100
S2836,木村 稔,男,情報学部,52,76,76,57,80,94,86
S2837,高橋 京助,男,情報学部,59,83,77,52,75,99,90
S2838,山崎 陽一,男,情報学部,58,76,78,65,84,91,89
S2839,中村 あすか,女,情報学部,59,83,86,57,78,87,100
S2840,後藤 陽子,女,情報学部,55,79,79,53,85,98,100
S2841,山崎 あすか,女,情報学部,64,76,84,47,83,87,92
S2842,中島 知実,女,情報学部,54,78,76,64,82,87,89
S2843,伊藤 さゆり,女,情報学部,55,90,88,60,87,97,98
S2844,中島 裕太,男,情報学部,63,78,81,46,83,93,97
S2845,松田 直人,男,情報学部,58,88,77,47,75,88,93
S2846,佐々木 真綾,女,情報学部,63,81,77,56,84,90,93
S2847,山下 さゆり,女,情報学部,47,89,77,56,77,97,89
S2848,高橋 智也,男,情報学部,49,89,88,65,81,94,99
S2849,小林 くみ子,女,情報学部,53,89,90,46,79,92,87
S2850,松本 結衣,女,情報学部,49,89,87,62,77,85,94
S2851,渡辺 加奈,女,情報学部,61,84,80,49,89,96,96
S2852,山下 翼,男,情報学部,48,81,78,58,87,88,91
S2853,遠藤 聡太郎,男,情報学部,60,75,88,59,82,88,99
S2854,田中 涼平,男,情報学部,58,81,79,58,85,86,87
S2855,佐藤 亮介,男,情報学部,61,89,88,57,80,87,88
S2856,伊藤 香織,女,情報学部,51,86,90,56,86,91,100
S2857,藤井 春香,女,情報学部,52,77,82,61,77,89,95
S2858,村上 聡太郎,男,情報学部,49,79,82,49,87,99,98
S2859,松本 直子,女,情報学部,59,80,77,46,85,85,86
S2860,鈴木 篤司,男,情報学部,54,78,88,50,89,88,99
S2861,吉田 淳,男,情報学部,54,89,76,45,87,97,88
S2862,加藤 七夏,女,情報学部,49,75,75,50,76,100,87
S2863,渡辺 里佳,女,情報学部,50,85,82,63,81,91,87
S2864,清水 陽子,女,情報学部,58,79,88,45,89,94,100
S2865,山口 陽子,女,情報学部,63,86,76,46,79,90,100
S2866,斎藤 桃子,女,情報学部,53,88,76,52,77,91,93
S2867,田中 裕美子,女,情報学部,64,75,75,61,88,89,91
S2868,長谷川 春香,女,情報学部,60,81,88,64,86,91,93
S2869,木村 直人,男,情報学部,51,87,81,52,84,91,93
S2870,斎藤 真綾,女,情報学部,61,87,84,47,85,94,96
S2871,中村 健一,男,情報学部,54,86,84,45,82,93,95
S2872,森 学,男,情報学部,64,76,83,56,78,88,91
S2873,山口 聡太郎,男,情報学部,50,90,75,51,75,88,94
S2874,山田 修平,男,情報学部,49,80,87,46,89,91,85
S2875,池田 くみ子,女,情報学部,53,77,89,64,90,98,95
S2876,清水 浩,男,情報学部,54,86,83,46,78,94,91
S2877,斎藤 涼平,男,情報学部,61,89,90,53,85,92,89
S2878,小林 明美,女,情報学部,48,87,83,61,84,86,99
S2879,井上 舞,女,情報学部,56,86,78,57,79,95,100
S2880,斉藤 智也,男,情報学部,50,84,75,46,88,94,95
S2881,池田 幹,女,情報学部,45,86,87,55,80,87,99
S2882,森 陽子,女,情報学部,64,88,79,51,90,99,92
S2883,藤井 拓真,男,情報学部,51,82,75,53,81,92,91
S2884,鈴木 淳,男,情報学部,54,89,86,52,87,94,100
S2885,三浦 篤司,男,情報学部,46,82,80,49,81,93,99
S2886,山本 拓真,男,情報学部,61,85,78,65,88,99,89
S2887,伊藤 翔太,男,情報学部,47,80,76,58,89,93,86
S2888,松本 加奈,女,情報学部,53,80,77,48,80,97,92
S2889,斉藤 稔,男,情報学部,56,76,78,57,82,89,89
S2890,林 花子,女,情報学部,51,84,76,60,79,86,99
S2891,田中 淳,男,情報学部,53,77,80,65,77,91,99
S2892,高橋 直子,女,情報学部,65,80,86,53,86,88,89
S2893,田中 千代,女,情報学部,53,81,77,50,90,88,91
S2894,佐々木 淳,男,情報学部,56,85,79,63,85,98,97
S2895,松本 加奈,女,情報学部,45,78,82,49,87,89,88
S2896,田中 浩,男,情報学部,59,81,80,48,88,89,98
S2897,山田 くみ子,女,情報学部,59,81,86,53,90,90,85
S2898,佐藤 舞,女,情報学部,55,81,87,50,89,95,85
S2899,山田 学,男,情報学部,51,79,76,56,88,90,100
S2900,藤井 稔,男,情報学部,58,88,85,55,90,85,96
S2901,藤井 陽子,女,情報学部,63,87,82,62,87,92,92
S2902,小林 洋介,男,情報学部,55,76,84,46,81,97,98
S2903,高橋 くみ子,女,情報学部,57,84,79,46,79,94,87
S2904,中村 香織,女,情報学部,65,78,84,50,75,90,88
S2905,高橋 陽子,女,情報学部,61,82,85,53,84,93,89
S2906,佐藤 陽一,男,情報学部,49,89,88,46,80,100,86
S2907,加藤 明美,女,情報学部,57,81,81,53,82,100,100
S2908,松本 春香,女,情報学部,62,86,90,51,89,93,94
S2909,小林 和也,男,情報学部,52,78,89,51,85,96,100
S2910,岡本 京助,男,情報学部,51,76,81,50,90,94,95
S2911,佐藤 裕美子,女,情報学部,60,86,80,58,79,98,88
S2912,青木 康弘,男,情報学部,59,88,87,57,79,93,100
S2913,清水 七夏,女,情報学部,58,83,78,50,89,96,90
S2914,前田 陽一,男,情報学部,57,90,85,64,80,94,95
S2915,阿部 太一,男,情報学部,45,84,81,56,78,92,86
S2916,佐藤 学,男,情報学部,60,75,87,58,86,90,87
S2917,中村 七夏,女,情報学部,59,83,89,58,83,85,96
S2918,村上 康弘,男,情報学部,62,79,80,65,75,100,93
S2919,石川 千代,女,情報学部,52,80,76,62,76,86,98
S2920,松田 陽子,女,情報学部,58,87,90,47,81,95,87
S2921,藤井 さゆり,女,情報学部,49,77,77,59,77,85,89
S2922,山本 学,男,情報学部,45,90,84,58,84,99,96
S2923,斎藤 晃,男,情報学部,48,84,84,55,75,88,90
S2924,田中 里佳,女,情報学部,50,81,75,60,81,90,95
S2925,渡辺 英樹,男,情報学部,52,85,81,47,84,92,100
S2926,池田 晃,男,情報学部,52,83,81,60,88,98,100
S2927,清水 亮介,男,情報学部,62,75,87,45,82,97,85
S2928,太田 幹,女,情報学部,64,75,81,51,87,92,92
S2929,山田 健一,男,情報学部,59,83,81,48,89,86,90
S2930,高橋 修平,男,情報学部,60,87,81,61,78,85,96
S2931,井上 涼平,男,情報学部,56,78,81,63,75,88,89
S2932,藤井 知実,女,情報学部,53,79,81,64,86,91,93
S2933,三浦 翼,男,情報学部,49,86,77,59,77,87,99
S2934,田中 学,男,情報学部,57,86,78,61,85,91,100
S2935,池田 千代,女,情報学部,52,76,89,57,75,96,95
S2936,山田 裕美子,女,情報学部,49,85,85,61,89,93,89
S2937,高橋 千代,女,情報学部,51,80,90,60,86,92,87
S2938,近藤 充,男,情報学部,49,82,78,55,87,88,90
S2939,吉田 康弘,男,情報学部,65,83,86,60,80,97,100
S2940,中島 桃子,女,情報学部,56,75,85,60,75,88,94
S2941,佐藤 美加子,女,情報学部,65,84,80,49,80,100,99
S2942,井上 和也,男,情報学部,58,76,81,63,85,98,89
S2943,小林 淳,男,情報学部,57,88,82,59,89,94,88
S2944,小林 和也,男,情報学部,54,79,88,54,89,99,91
S2945,加藤 裕美子,女,情報学部,54,89,81,57,78,99,95
S2946,西村 春香,女,情報学部,51,88,87,65,79,97,96
S2947,高橋 あすか,女,情報学部,63,80,88,61,77,99,91
S2948,西村 陽一,男,情報学部,63,79,86,46,85,86,88
S2949,高橋 明美,女,情報学部,48,87,83,61,84,91,91
S2950,山本 舞,女,情報学部,47,89,86,62,79,96,85
S2951,長谷川 舞,女,情報学部,53,84,90,52,85,89,87
S2952,長谷川 陽一,男,情報学部,64,77,85,49,75,100,91
S2953,渡辺 くみ子,女,情報学部,53,81,75,57,79,86,99
S2954,伊藤 美加子,女,情報学部,59,84,79,45,89,88,96
S2955,伊藤 修平,男,情報学部,50,85,81,57,89,93,100
S2956,山口 充,男,情報学部,62,75,75,59,79,97,93
S2957,鈴木 香織,女,情報学部,47,78,85,53,85,93,99
S2958,石川 浩,男,情報学部,58,79,81,58,84,91,85
S2959,橋本 零,男,情報学部,57,79,86,60,85,86,87
S2960,木村 充,男,情報学部,63,88,89,46,82,93,93
S2961,高橋 健一,男,情報学部,61,87,80,60,75,90,97
S2962,佐藤 裕太,男,情報学部,63,77,76,54,76,91,91
S2963,遠藤 聡太郎,男,情報学部,61,82,83,61,81,96,100
S2964,福田 聡太郎,男,情報学部,52,81,90,64,84,95,96
S2965,森 桃子,女,情報学部,54,89,80,46,89,90,88
S2966,木村 英樹,男,情報学部,65,82,75,52,77,98,96
S2967,藤井 晃,男,情報学部,45,80,82,47,78,99,98
S2968,中村 智也,男,情報学部,52,75,86,46,89,92,88
S2969,佐々木 美加子,女,情報学部,59,81,75,49,79,87,87
S2970,中川 洋介,男,情報学部,50,76,80,65,75,91,96
S2971,田中 舞,女,情報学部,64,81,89,50,79,85,86
S2972,近藤 英樹,男,情報学部,63,78,83,50,81,88,85
S2973,小川 明美,女,情報学部,64,90,90,60,77,99,91
S2974,山本 陽一,男,情報学部,65,85,83,61,86,100,97
S2975,佐藤 花子,女,情報学部,53,80,80,59,81,90,94
S2976,藤田 舞,女,情報学部,56,82,88,64,84,86,95
S2977,斉藤 加奈,女,情報学部,62,76,89,46,76,96,97
S2978,渡辺 涼平,男,情報学部,46,90,81,63,78,95,87
S2979,林 真綾,女,情報学部,59,81,84,55,87,88,92
S2980,渡辺 結衣,女,情報学部,61,79,75,47,79,92,89
S2981,高橋 裕樹,男,情報学部,53,83,79,63,87,88,85
S2982,中村 桃子,女,情報学部,53,89,87,53,83,97,96
S2983,森 直子,女,情報学部,47,88,77,65,77,97,86
S2984,林 舞,女,情報学部,52,88,81,58,86,97,90
S2985,山下 舞,女,情報学部,48,75,90,64,83,96,88
S2986,斎藤 学,男,情報学部,51,78,89,47,80,100,87
S2987,青木 真綾,女,情報学部,61,78,89,52,90,100,99
S2988,岡田 淳,男,情報学部,61,82,76,49,89,94,91
S2989,田中 さゆり,女,情報学部,57,84,83,56,81,85,92
S2990,石川 幹,女,情報学部,49,84,76,54,90,86,100
S2991,山田 花子,女,情報学部,63,87,90,56,87,96,99
S2992,橋本 涼平,男,情報学部,62,79,84,64,90,92,89
S2993,遠藤 亮介,男,情報学部,60,89,79,60,81,90,90
S2994,鈴木 陽子,女,情報学部,64,84,82,53,77,97,86
S2995,山口 春香,女,情報学部,49,77,82,57,77,92,90
S2996,木村 康弘,男,情報学部,54,76,79,50,86,99,86
S2997,後藤 聡太郎,男,情報学部,54,86,80,63,82,94,87
S2998,後藤 桃子,女,情報学部,54,90,79,50,90,86,86
S2999,山口 陽子,女,情報学部,59,81,80,56,86,93,97
S3000,清水 美加子,女,経済学部,89,48,46,87,86,77,52
S3001,斉藤 裕美子,女,経済学部,77,64,50,95,79,80,52
S3002,佐藤 晃,男,経済学部,89,51,65,92,83,79,48
S3003,岡田 翼,男,経済学部,87,58,55,95,76,83,56
S3004,中村 陽一,男,経済学部,75,50,53,85,78,84,61
S3005,森 加奈,女,経済学部,82,45,53,99,78,89,64
S3006,佐々木 拓真,男,経済学部,90,45,63,99,83,89,56
S3007,加藤 春香,女,経済学部,88,48,45,98,77,86,61
S3008,清水 裕美子,女,経済学部,90,63,48,100,89,81,52
S3009,後藤 裕美子,女,経済学部,85,60,60,93,81,88,51
S3010,山本 晃,男,経済学部,80,47,56,90,79,76,58
S3011,高橋 陽一,男,経済学部,85,65,61,93,84,81,59
S3012,高橋 千代,女,経済学部,81,49,59,100,84,76,53
S3013,渡辺 直樹,男,経済学部,77,57,52,88,80,89,58
S3014,山本 香織,女,経済学部,89,57,49,86,90,79,51
S3015,田中 結衣,女,経済学部,84,48,50,93,80,75,47
S3016,佐藤 あすか,女,経済学部,81,61,61,98,78,77,47
S3017,佐々木 英樹,男,経済学部,75,46,53,93,87,81,52
S3018,高橋 七夏,女,経済学部,84,65,50,92,76,80,62
S3019,加藤 篤司,男,経済学部,75,63,51,89,89,85,53
S3020,斉藤 和也,男,経済学部,83,48,52,90,84,85,65
S3021,高橋 京助,男,経済学部,89,58,64,92,84,88,54
S3022,後藤 桃子,女,経済学部,86,61,49,100,80,75,51
S3023,渡辺 七夏,女,経済学部,83,58,49,93,88,86,61
S3024,鈴木 あすか,女,経済学部,82,55,48,87,88,83,64
S3025,池田 拓真,男,経済学部,78,61,50,97,78,85,46
S3026,坂本 翼,男,経済学部,76,59,53,95,80,84,53
S3027,遠藤 美加子,女,経済学部,84,55,58,93,86,75,52
S3028,福田 美加子,女,経済学部,90,45,55,95,76,84,45
S3029,斉藤 翼,男,経済学部,76,55,58,92,81,78,60
S3030,鈴木 智也,男,経済学部,76,61,53,93,79,76,54
S3031,西村 直樹,男,経済学部,76,56,62,96,82,80,51
S3032,中島 英樹,男,経済学部,86,46,46,94,82,89,49
S3033,渡辺 翼,男,経済学部,84,53,51,95,80,88,48
S3034,佐藤 美加子,女,経済学部,88,56,52,93,85,81,45
S3035,石川 七夏,女,経済学部,85,63,57,98,80,83,63
S3036,鈴木 治,男,経済学部,86,57,58,94,76,80,54
S3037,吉田 裕樹,男,経済学部,90,45,64,94,86,88,62
S3038,三浦 幹,女,経済学部,80,47,63,89,89,76,49
S3039,斎藤 翔太,男,経済学部,75,55,58,85,81,88,59
S3040,清水 明美,女,経済学部,78,47,62,92,75,88,48
S3041,佐藤 七夏,女,経済学部,80,60,51,92,78,75,45
S3042,佐藤 聡太郎,男,経済学部,89,59,50,95,80,76,55
S3043,中村 花子,女,経済学部,89,64,48,89,85,75,48
S3044,山田 陽子,女,経済学部,79,53,63,99,87,81,55
S3045,鈴木 桃子,女,経済学部,82,53,55,91,85,84,59
